,Location,Departure_airport,Destination,Arrival_airport,Age,Income,Car travel time,Car travel cost,Air travel time,Air travel cost,Mode,Aircraft
2546,Philadelphia city,PHL,Los Angeles city,LAX,25-44,49127.0,48.90125,489.0125,8.708112904443354,268.8691528831462,Air,Widebody
2547,Mesa city,PHX,San Diego city,LAX,45-64,61640.0,7.329861111111111,73.29861111111111,3.5026144637517405,48.008789667949216,Air,Widebody
2548,New York city,EWR,Chicago city,ORD,65+,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2549,New York city,EWR,Los Angeles city,LAX,25-44,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2550,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2551,Chicago city,ORD,New York city,EWR,65+,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2552,El Paso city,PHX,Los Angeles city,LAX,25-44,48866.0,14.524472222222222,145.2447222222222,10.929947797085074,48.008789667949216,Air,Widebody
2553,San Francisco city,SFO,Charlotte city,CLT,25-44,119136.0,48.60027777777778,486.00277777777774,8.423422106397458,289.96486911447306,Air,Narrowbody
2554,Tucson city,PHX,Houston city,AUS,15-24,45227.0,11.185027777777778,111.85027777777778,11.762216874962112,110.02796604916348,Car,Narrowbody
2555,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
2556,Los Angeles city,LAX,New York city,EWR,15-24,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2557,New York city,EWR,Las Vegas city,LAS,65+,67046.0,44.86305555555556,448.6305555555556,8.143232006453925,254.70210230040237,Air,Widebody
2558,San Francisco city,SFO,San Diego city,LAX,15-24,119136.0,7.0023888888888886,70.02388888888889,3.467915339091716,50.60028545227325,Air,Narrowbody
2559,Seattle city,PDX,Los Angeles city,LAX,25-44,97185.0,21.883166666666664,218.83166666666665,8.097643148000884,116.35454367434758,Air,Narrowbody
2560,San Francisco city,SFO,Portland city,PDX,15-24,119136.0,12.275361111111112,122.75361111111111,4.800973824188998,139.17805689563917,Air,Hydrogen-electric regional
2561,New York city,EWR,San Francisco city,SFO,45-64,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
2562,Columbus city,CLE,Charlotte city,CLT,15-24,54902.0,8.645833333333334,86.45833333333334,6.610960747972222,106.245524490103,Air,Hydrogen-electric regional
2563,San Diego city,LAX,New York city,EWR,25-44,83454.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
2564,Chicago city,ORD,New York city,EWR,45-64,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2565,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2566,Philadelphia city,PHL,Charlotte city,CLT,45-64,49127.0,10.822388888888888,108.22388888888888,3.895846683113231,58.40037256474372,Air,Widebody
2567,Los Angeles city,LAX,Chicago city,ORD,25-44,65290.0,35.83991666666667,358.3991666666667,7.441917756384887,226.79582920183086,Air,Narrowbody
2568,Los Angeles city,LAX,New York city,EWR,45-64,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2569,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2570,Houston city,AUS,New York city,EWR,65+,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
2571,Chicago city,ORD,Las Vegas city,LAS,25-44,62097.0,30.49186111111111,304.9186111111111,6.655942582479761,200.64121486060492,Air,Narrowbody
2572,Chicago city,ORD,Houston city,AUS,45-64,62097.0,21.991666666666667,219.91666666666669,10.699621194003424,128.5296376608868,Air,Narrowbody
2573,San Francisco city,SFO,San Francisco city,SFO,25-44,119136.0,0.0,0.0,2.764388888888889,1000.0,Car,Narrowbody
2574,Charlotte city,CLT,Chicago city,ORD,25-44,65359.0,14.6065,146.065,4.582529718748047,84.92216664511814,Air,Narrowbody
2575,Chicago city,ORD,San Jose city,SFO,25-44,62097.0,37.47852777777778,374.78527777777776,8.120876134291644,245.44957572260736,Air,Narrowbody
2576,San Jose city,SFO,Columbus city,CLE,25-44,117324.0,43.27436111111111,432.74361111111114,10.764479628812158,251.26970124016725,Air,Widebody
2577,Los Angeles city,LAX,Detroit city,DTW,25-44,65290.0,40.57886111111111,405.7886111111111,7.931682979476432,256.6794360713733,Air,Narrowbody
2578,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2579,Chicago city,ORD,Chicago city,ORD,15-24,62097.0,0.0,0.0,3.243277777777778,1000.0,Car,Narrowbody
2580,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2581,Memphis city,MEM,San Jose city,SFO,45-64,41864.0,36.06897222222222,360.6897222222222,7.3741071101722815,229.4170222430397,Air,Narrowbody
2582,Los Angeles city,LAX,New York city,EWR,15-24,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2583,New York city,EWR,Jacksonville city,MCO,25-44,67046.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
2584,New York city,EWR,Charlotte city,CLT,65+,67046.0,12.572333333333331,125.72333333333331,4.12166119920598,75.42986027857727,Air,Narrowbody
2585,Seattle city,PDX,New York city,EWR,45-64,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
2586,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
2587,Columbus city,CLE,Houston city,AUS,15-24,54902.0,24.484527777777775,244.84527777777774,13.016030538921807,134.32171224557922,Air,Widebody
2588,San Jose city,SFO,Portland city,PDX,15-24,117324.0,12.80322222222222,128.0322222222222,5.2325849353001095,139.17805689563917,Air,Hydrogen-electric regional
2589,Los Angeles city,LAX,Los Angeles city,LAX,45-64,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2590,New York city,EWR,Los Angeles city,LAX,25-44,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2591,Memphis city,MEM,Mesa city,PHX,25-44,41864.0,25.19333333333333,251.9333333333333,5.522259597883663,159.04757723608103,Air,Narrowbody
2592,Houston city,AUS,Philadelphia city,PHL,45-64,53600.0,32.52019444444444,325.2019444444444,11.447633571543772,180.89642245880123,Air,Narrowbody
2593,Las Vegas city,LAS,New York city,EWR,15-24,58377.0,44.86305555555556,448.6305555555556,8.143232006453925,254.70210230040237,Air,Widebody
2594,Chicago city,ORD,Denver city,DEN,65+,62097.0,17.946333333333335,179.46333333333337,5.528018269873912,110.47748423356087,Air,Widebody
2595,Los Angeles city,LAX,Houston city,AUS,25-44,65290.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
2596,Portland city,PDX,Tucson city,PHX,25-44,73159.0,26.80216666666667,268.0216666666667,6.789684309786708,138.33323125842657,Air,Narrowbody
2597,Phoenix city,PHX,New York city,EWR,65+,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2598,Detroit city,DTW,New York city,EWR,65+,32498.0,11.589333333333332,115.89333333333332,4.834553747635762,123.73853112042342,Air,Hydrogen-electric regional
2599,San Francisco city,SFO,Columbus city,CLE,45-64,119136.0,42.7465,427.465,10.332868517701044,251.26970124016725,Air,Widebody
2600,Milwaukee city,ORD,New York city,EWR,25-44,43125.0,16.824749999999998,168.24749999999997,6.116219825947404,103.29442463248704,Air,Narrowbody
2601,Charlotte city,CLT,Denver city,DEN,65+,65359.0,28.556472222222222,285.5647222222222,6.37460525806844,154.46832429076278,Air,Widebody
2602,Portland city,PDX,Philadelphia city,PHL,65+,73159.0,50.264805555555554,502.6480555555555,8.94789091240675,333.46288125018043,Air,Narrowbody
2603,Washington city,BWI,Chicago city,ORD,25-44,90842.0,12.934194444444444,129.34194444444444,5.891290081779017,153.0191715339556,Air,Hydrogen-electric regional
2604,Chicago city,ORD,Jacksonville city,MCO,45-64,62097.0,19.644861111111112,196.44861111111112,8.085037545717588,115.8985219396174,Air,Widebody
2605,Mesa city,PHX,New York city,EWR,15-24,61640.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
2606,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2607,Washington city,BWI,Philadelphia city,PHL,25-44,90842.0,2.9165277777777776,29.165277777777774,3.4757496180608527,34.86158189407064,Car,Battery-electric regional
2608,New York city,EWR,Washington city,BWI,25-44,67046.0,4.579916666666667,45.799166666666665,3.811543501582852,56.929786664978835,Air,Battery-electric regional
2609,Las Vegas city,LAS,Charlotte city,CLT,65+,58377.0,39.35894444444445,393.58944444444444,7.300811871099957,240.66967016654536,Air,Narrowbody
2610,Los Angeles city,LAX,Detroit city,DTW,25-44,65290.0,40.57886111111111,405.7886111111111,7.931682979476432,256.6794360713733,Air,Narrowbody
2611,Seattle city,PDX,New York city,EWR,25-44,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
2612,New York city,EWR,Portland city,PDX,15-24,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
2613,Houston city,AUS,Las Vegas city,LAS,15-24,53600.0,18.42075,184.2075,10.48818468578649,137.0546307971427,Air,Narrowbody
2614,Los Angeles city,LAX,Mesa city,PHX,25-44,65290.0,7.439138888888889,74.3913888888889,4.214039378493213,87.76557375898219,Air,Hydrogen-electric regional
2615,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2616,Sacramento city,SMF,Los Angeles city,LAX,45-64,65847.0,7.475888888888889,74.75888888888889,4.299642936371386,91.08961738285446,Air,Hydrogen-electric regional
2617,Washington city,BWI,Denver city,DEN,45-64,90842.0,30.02775,300.27750000000003,7.178937041870483,175.59695293680298,Air,Widebody
2618,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2619,New York city,EWR,Philadelphia city,PHL,45-64,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
2620,Houston city,AUS,El Paso city,PHX,65+,53600.0,5.655194444444445,56.551944444444445,17.271161319406556,97.71672293600899,Car,Widebody
2621,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2622,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2623,Milwaukee city,ORD,Philadelphia city,PHL,25-44,43125.0,16.081,160.81,5.976702427932702,97.39459249993945,Air,Narrowbody
2624,Jacksonville city,MCO,Phoenix city,PHX,65+,55531.0,35.656444444444446,356.56444444444446,9.447637056892965,194.67802384164938,Air,Widebody
2625,Los Angeles city,LAX,New York city,EWR,25-44,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2626,Houston city,AUS,New York city,EWR,65+,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
2627,Chicago city,ORD,New York city,EWR,15-24,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2628,New York city,EWR,Sacramento city,SMF,45-64,67046.0,49.59725,495.9725,9.109849459659184,330.09116159167826,Air,Narrowbody
2629,Washington city,BWI,San Diego city,LAX,65+,90842.0,47.28661111111111,472.8661111111111,8.738581852772432,259.68112847104294,Air,Widebody
2630,San Jose city,SFO,Chicago city,ORD,45-64,117324.0,37.47852777777778,374.78527777777776,8.120876134291644,216.4709102343437,Air,Widebody
2631,Chicago city,ORD,Tucson city,PHX,25-44,62097.0,31.307916666666667,313.07916666666665,8.217332522449581,166.14006755284746,Air,Widebody
2632,San Diego city,LAX,New York city,EWR,45-64,83454.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
2633,Sacramento city,SMF,Philadelphia city,PHL,45-64,65847.0,48.81066666666666,488.1066666666666,8.937729890604466,322.55302420848733,Air,Narrowbody
2634,New York city,EWR,San Francisco city,SFO,45-64,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
2635,Houston city,AUS,Columbus city,CLE,25-44,53600.0,24.484527777777775,244.84527777777774,13.016030538921807,151.77054950795082,Air,Narrowbody
2636,Seattle city,PDX,Portland city,PDX,25-44,97185.0,3.4765277777777777,34.765277777777776,5.6585833333333335,1000.0,Car,Narrowbody
2637,Chicago city,ORD,Chicago city,ORD,45-64,62097.0,0.0,0.0,3.243277777777778,1000.0,Car,Narrowbody
2638,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2639,Phoenix city,PHX,Chicago city,ORD,25-44,60914.0,31.39355555555556,313.9355555555556,6.361415855782914,188.05468391111947,Air,Narrowbody
2640,Mesa city,PHX,New York city,EWR,25-44,61640.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
2641,Phoenix city,PHX,Houston city,AUS,25-44,60914.0,13.171944444444444,131.71944444444443,9.906300208295445,110.02796604916348,Air,Narrowbody
2642,New York city,EWR,Seattle city,PDX,65+,67046.0,50.69094444444444,506.9094444444444,12.38229040533087,298.9658745243989,Air,Widebody
2643,El Paso city,PHX,Houston city,AUS,15-24,48866.0,5.655194444444445,56.551944444444445,17.271161319406556,110.02796604916348,Car,Narrowbody
2644,Houston city,AUS,Jacksonville city,MCO,65+,53600.0,24.061,240.61,12.989564309964098,107.38995677676932,Air,Widebody
2645,Los Angeles city,LAX,Portland city,PDX,25-44,65290.0,18.590055555555555,185.90055555555554,4.80594870355644,116.35454367434758,Air,Narrowbody
2646,Las Vegas city,LAS,Philadelphia city,PHL,45-64,58377.0,44.07647222222222,440.7647222222222,7.959637097253421,247.5860649773391,Air,Widebody
2647,New York city,EWR,Columbus city,CLE,25-44,67046.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
2648,San Diego city,LAX,Chicago city,ORD,65+,83454.0,35.717888888888886,357.1788888888889,7.21363997860711,226.79582920183086,Air,Narrowbody
2649,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2650,Houston city,AUS,Mesa city,PHX,65+,53600.0,13.18675,131.8675,10.072105763851,97.71672293600899,Air,Widebody
2651,Phoenix city,PHX,New York city,EWR,45-64,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2652,Los Angeles city,LAX,Los Angeles city,LAX,65+,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2653,Columbus city,CLE,Las Vegas city,LAS,65+,54902.0,35.43747222222222,354.3747222222222,9.275747598881182,210.92754697664034,Air,Widebody
2654,San Francisco city,SFO,New York city,EWR,25-44,119136.0,51.29608333333333,512.9608333333333,9.21911330839058,295.8709623265728,Air,Widebody
2655,Tucson city,PHX,Charlotte city,CLT,65+,45227.0,35.08144444444444,350.81444444444446,8.698504236137648,219.85710432509757,Air,Narrowbody
2656,El Paso city,PHX,New York city,EWR,25-44,48866.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
2657,Charlotte city,CLT,Los Angeles city,LAX,45-64,65359.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
2658,Los Angeles city,LAX,Los Angeles city,LAX,65+,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2659,Los Angeles city,LAX,New York city,EWR,65+,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2660,Phoenix city,PHX,Philadelphia city,PHL,45-64,60914.0,42.69980555555555,426.9980555555555,7.571248545662668,263.62859321711557,Air,Narrowbody
2661,Chicago city,ORD,Houston city,AUS,25-44,62097.0,21.991666666666667,219.91666666666669,10.699621194003424,128.5296376608868,Air,Narrowbody
2662,Las Vegas city,LAS,Washington city,BWI,45-64,58377.0,42.72438888888889,427.2438888888889,8.223273354359696,238.61350543227397,Air,Widebody
2663,Los Angeles city,LAX,Washington city,BWI,45-64,65290.0,47.40863888888889,474.0863888888889,8.966859630550209,259.68112847104294,Air,Widebody
2664,Memphis city,MEM,New York city,EWR,65+,41864.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
2665,New York city,EWR,Los Angeles city,LAX,65+,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2666,New York city,EWR,Houston city,AUS,45-64,67046.0,34.07541666666667,340.7541666666667,11.6648140526482,190.69893446659043,Air,Narrowbody
2667,Los Angeles city,LAX,New York city,EWR,25-44,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2668,El Paso city,PHX,Chicago city,ORD,45-64,48866.0,26.844694444444443,268.4469444444444,13.726276966894025,188.05468391111947,Air,Narrowbody
2669,Washington city,BWI,New York city,EWR,45-64,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
2670,Los Angeles city,LAX,Detroit city,DTW,25-44,65290.0,40.57886111111111,405.7886111111111,7.931682979476432,256.6794360713733,Air,Narrowbody
2671,Los Angeles city,LAX,Los Angeles city,LAX,65+,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2672,New York city,EWR,Washington city,BWI,65+,67046.0,4.579916666666667,45.799166666666665,3.811543501582852,56.929786664978835,Air,Battery-electric regional
2673,New York city,EWR,Charlotte city,CLT,65+,67046.0,12.572333333333331,125.72333333333331,4.12166119920598,75.42986027857727,Air,Narrowbody
2674,San Jose city,SFO,Houston city,AUS,45-64,117324.0,26.06747222222222,260.6747222222222,12.05841642488051,187.1543746439108,Air,Narrowbody
2675,El Paso city,PHX,Las Vegas city,LAS,25-44,48866.0,13.428194444444443,134.28194444444443,10.406046142762847,36.62191471049777,Air,Widebody
2676,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2677,Chicago city,ORD,El Paso city,PHX,25-44,62097.0,26.844694444444443,268.4469444444444,13.726276966894025,166.14006755284746,Air,Widebody
2678,New York city,EWR,Chicago city,ORD,65+,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2679,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2680,Tucson city,PHX,New York city,EWR,15-24,45227.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
2681,Phoenix city,PHX,San Diego city,LAX,25-44,60914.0,6.942972222222222,69.42972222222222,3.336808908196185,48.008789667949216,Air,Widebody
2682,New York city,EWR,El Paso city,PHX,45-64,67046.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
2683,Houston city,AUS,Las Vegas city,LAS,25-44,53600.0,18.42075,184.2075,10.48818468578649,137.0546307971427,Air,Narrowbody
2684,Los Angeles city,LAX,New York city,EWR,45-64,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2685,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2686,Phoenix city,PHX,Houston city,AUS,15-24,60914.0,13.171944444444444,131.71944444444443,9.906300208295445,110.02796604916348,Air,Narrowbody
2687,Denver city,DEN,Jacksonville city,MCO,25-44,72661.0,31.352277777777772,313.5227777777777,9.329812566550778,193.0816144173045,Air,Narrowbody
2688,Houston city,AUS,Portland city,PDX,45-64,53600.0,33.37166666666667,333.7166666666667,12.159434300009043,223.90720413787164,Air,Narrowbody
2689,Milwaukee city,ORD,Oklahoma City city,DFW,15-24,43125.0,16.039638888888888,160.39638888888888,9.383672757821051,108.7862141790189,Air,Narrowbody
2690,Phoenix city,PHX,New York city,EWR,25-44,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2691,Chicago city,ORD,Phoenix city,PHX,25-44,62097.0,31.39355555555556,313.9355555555556,6.361415855782914,166.14006755284746,Air,Widebody
2692,Los Angeles city,LAX,New York city,EWR,45-64,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2693,New York city,EWR,Los Angeles city,LAX,45-64,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2694,New York city,EWR,Chicago city,ORD,15-24,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2695,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2696,Memphis city,MEM,New York city,EWR,65+,41864.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
2697,New York city,EWR,Phoenix city,PHX,25-44,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
2698,Chicago city,ORD,Houston city,AUS,25-44,62097.0,21.991666666666667,219.91666666666669,10.699621194003424,128.5296376608868,Air,Narrowbody
2699,New York city,EWR,Chicago city,ORD,45-64,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2700,Charlotte city,CLT,New York city,EWR,15-24,65359.0,12.572333333333331,125.72333333333331,4.121661199205979,67.37688321061025,Air,Widebody
2701,Houston city,AUS,Chicago city,ORD,25-44,53600.0,21.991666666666667,219.91666666666669,10.699621194003424,113.94124560420865,Air,Widebody
2702,San Jose city,SFO,Philadelphia city,PHL,25-44,117324.0,51.03736111111111,510.37361111111113,9.474817688500599,328.2651594804369,Air,Narrowbody
2703,Denver city,DEN,New York city,EWR,25-44,72661.0,32.29175,322.9175,7.069754994631531,215.72117175135045,Air,Narrowbody
2704,Los Angeles city,LAX,New York city,EWR,45-64,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2705,New York city,EWR,San Francisco city,SFO,45-64,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
2706,Washington city,BWI,Los Angeles city,LAX,25-44,90842.0,47.40863888888889,474.0863888888889,8.966859630550209,259.68112847104294,Air,Widebody
2707,Phoenix city,PHX,New York city,EWR,45-64,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2708,San Jose city,SFO,New York city,EWR,15-24,117324.0,51.82394444444445,518.2394444444445,9.650724419501692,295.8709623265728,Air,Widebody
2709,New York city,EWR,Houston city,AUS,65+,67046.0,34.07541666666667,340.7541666666667,11.6648140526482,190.69893446659043,Air,Narrowbody
2710,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2711,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2712,Los Angeles city,LAX,San Diego city,LAX,15-24,65290.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
2713,Las Vegas city,LAS,San Diego city,LAX,65+,58377.0,5.252694444444445,52.526944444444446,3.3920965935983767,60.49401696604507,Air,Hydrogen-electric regional
2714,Portland city,PDX,Los Angeles city,LAX,65+,73159.0,18.590055555555555,185.90055555555554,4.80594870355644,116.35454367434758,Air,Narrowbody
2715,Denver city,DEN,Mesa city,PHX,25-44,72661.0,15.19825,151.9825,4.445909750704895,74.22060273727661,Air,Widebody
2716,Tucson city,PHX,New York city,EWR,45-64,45227.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
2717,New York city,EWR,Phoenix city,PHX,45-64,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
2718,Chicago city,ORD,New York city,EWR,45-64,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2719,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2720,Chicago city,ORD,San Diego city,LAX,25-44,62097.0,35.717888888888886,357.1788888888889,7.21363997860711,200.11302973443154,Air,Widebody
2721,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2722,Portland city,PDX,Los Angeles city,LAX,25-44,73159.0,18.590055555555555,185.90055555555554,4.80594870355644,116.35454367434758,Air,Narrowbody
2723,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2724,Detroit city,DTW,Houston city,AUS,25-44,32498.0,26.39247222222222,263.9247222222222,11.011140723824653,132.29216100218497,Air,Widebody
2725,Chicago city,ORD,Phoenix city,PHX,25-44,62097.0,31.39355555555556,313.9355555555556,6.361415855782914,166.14006755284746,Air,Widebody
2726,Houston city,AUS,Los Angeles city,LAX,45-64,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
2727,Philadelphia city,PHL,Chicago city,ORD,25-44,49127.0,13.943666666666664,139.43666666666664,4.688341316821591,97.39459249993945,Air,Narrowbody
2728,Detroit city,DTW,San Francisco city,SFO,25-44,32498.0,41.68961111111111,416.8961111111111,8.193845925322444,243.32937838578755,Air,Widebody
2729,San Jose city,SFO,Phoenix city,PHX,15-24,117324.0,12.963666666666668,129.63666666666668,4.562672940085134,78.40750823375727,Air,Widebody
2730,Los Angeles city,LAX,Sacramento city,SMF,15-24,65290.0,7.475888888888889,74.75888888888889,3.7958439597518336,55.19609895137527,Air,Narrowbody
2731,Phoenix city,PHX,New York city,EWR,25-44,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2732,Los Angeles city,LAX,New York city,EWR,25-44,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2733,New York city,EWR,Jacksonville city,MCO,15-24,67046.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
2734,Mesa city,PHX,New York city,EWR,65+,61640.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
2735,Oklahoma City city,DFW,Columbus city,CLE,25-44,56456.0,16.837583333333335,168.37583333333333,10.475538868868984,135.2340647063309,Air,Narrowbody
2736,Houston city,AUS,Houston city,AUS,25-44,53600.0,0.0,0.0,13.4385,1000.0,Car,Narrowbody
2737,Tucson city,PHX,Chicago city,ORD,45-64,45227.0,31.307916666666667,313.07916666666665,8.217332522449581,188.05468391111947,Air,Narrowbody
2738,Memphis city,MEM,San Jose city,SFO,25-44,41864.0,36.06897222222222,360.6897222222222,7.3741071101722815,229.4170222430397,Air,Narrowbody
2739,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2740,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2741,Chicago city,ORD,San Diego city,LAX,45-64,62097.0,35.717888888888886,357.1788888888889,7.21363997860711,200.11302973443154,Air,Widebody
