IATA_AIRLINE,ID_AIRLINE,IATA_DEP_AIRPORT,ID_DEP_AIRPORT,IATA_ARR_AIRPORT,ID_ARR_AIRPORT,CODESHARE,STOPS,AIRCRAFT_TYPE,dep_geometry,arr_geometry,distance
AA,24,JFK,3797,MIA,3576,,0,757 763 738,POINT (-73.779317 40.639447),POINT (-80.29060364 25.79319954),2113963.6179361506
AA,24,JFK,3797,ORD,3830,,0,738,POINT (-73.779317 40.639447),POINT (-87.9048 41.9786),1584917.2504003549
AA,24,JFK,3797,PHX,3462,,0,321,POINT (-73.779317 40.639447),POINT (-112.005905 33.435302),4372678.664701627
AA,24,JFK,3797,PIT,3570,Y,0,ER4,POINT (-73.779317 40.639447),POINT (-80.23290253 40.49150085),718736.8995418318
AA,24,JFK,3797,RDU,3626,Y,0,ERD CR7,POINT (-73.779317 40.639447),POINT (-78.787498 35.877602),875860.7038997881
AA,24,JFK,3797,SAN,3731,,0,738,POINT (-73.779317 40.639447),POINT (-117.1900024 32.73360062),4955915.916571084
AA,24,JFK,3797,SFO,3469,,0,32B 763,POINT (-73.779317 40.639447),POINT (-122.375 37.61899948),5426993.072085411
AA,24,JFK,3797,TPA,3646,Y,0,CR7,POINT (-73.779317 40.639447),POINT (-82.53320313 27.97550011),1971145.3587877473
AA,24,LAS,3877,CLT,3876,,0,321,POINT (-115.151817 36.083361),POINT (-80.94309998 35.2140007),3809958.8530129637
AA,24,LAS,3877,DFW,3670,,0,M80 738 M83 757,POINT (-115.151817 36.083361),POINT (-97.038002 32.896801),2061860.4611557496
AA,24,LAS,3877,JFK,3797,,0,738,POINT (-115.151817 36.083361),POINT (-73.779317 40.639447),4650818.386470079
AA,24,LAS,3877,LAX,3484,,0,738,POINT (-115.151817 36.083361),POINT (-118.407997 33.942501),464842.0544610031
AA,24,LAS,3877,MIA,3576,,0,757 738,POINT (-115.151817 36.083361),POINT (-80.29060364 25.79319954),4105113.267515852
AA,24,LAS,3877,ORD,3830,,0,M83 738,POINT (-115.151817 36.083361),POINT (-87.9048 41.9786),3148810.9545693127
AA,24,LAS,3877,PHL,3752,,0,320 321,POINT (-115.151817 36.083361),POINT (-75.2410965 39.87189865),4474966.568498117
AA,24,LAS,3877,PHX,3462,,0,320 321 319,POINT (-115.151817 36.083361),POINT (-112.005905 33.435302),501427.4651598298
AA,24,LAX,3484,AUS,3673,,0,M83 738,POINT (-118.407997 33.942501),POINT (-97.662015 30.197535),2361282.796665984
AA,24,LAX,3484,BNA,3690,,0,738,POINT (-118.407997 33.942501),POINT (-86.67819977 36.12450027),3544582.8557015457
AA,24,LAX,3484,BOS,3448,,0,757 738,POINT (-118.407997 33.942501),POINT (-71.005203 42.3643),5410390.171388201
AA,24,LAX,3484,CLT,3876,,0,321,POINT (-118.407997 33.942501),POINT (-80.94309998 35.2140007),4174115.096496295
AA,24,LAX,3484,DEN,3751,Y,0,CR7,POINT (-118.407997 33.942501),POINT (-104.6729965 39.86169815),1737245.7951804085
AA,24,LAX,3484,DFW,3670,,0,738 763 757 M83,POINT (-118.407997 33.942501),POINT (-97.038002 32.896801),2382981.8733873065
AA,24,LAX,3484,HNL,3728,,0,757,POINT (-118.407997 33.942501),POINT (-157.924228 21.32062),4677779.99232403
AA,24,LAX,3484,IAD,3714,,0,738,POINT (-118.407997 33.942501),POINT (-77.455803 38.9445),4611095.595668505
AA,24,LAX,3484,IAH,3550,Y,0,CR7,POINT (-118.407997 33.942501),POINT (-95.34140015 29.9843998),2619794.210780374
AA,24,LAX,3484,IND,3585,,0,738,POINT (-118.407997 33.942501),POINT (-86.294403 39.7173),3664134.5054766084
AA,24,LAX,3484,JFK,3797,,0,32B 762,POINT (-118.407997 33.942501),POINT (-73.779317 40.639447),5055857.887289621
AA,24,LAX,3484,LAS,3877,,0,738,POINT (-118.407997 33.942501),POINT (-115.151817 36.083361),464842.0544610031
AA,24,LAX,3484,MCO,3878,,0,757 738,POINT (-118.407997 33.942501),POINT (-81.30899811 28.42939949),4191768.2350316243
AA,24,LAX,3484,MIA,3576,,0,757 777 763 738,POINT (-118.407997 33.942501),POINT (-80.29060364 25.79319954),4370614.776233523
AA,24,LAX,3484,ORD,3830,,0,738,POINT (-118.407997 33.942501),POINT (-87.9048 41.9786),3580805.348910568
AA,24,LAX,3484,PDX,3720,Y,0,737,POINT (-118.407997 33.942501),POINT (-122.5979996 45.58869934),1756652.423951845
AA,24,LAX,3484,PHL,3752,,0,321 320,POINT (-118.407997 33.942501),POINT (-75.2410965 39.87189865),4875836.488465762
AA,24,LAX,3484,PHX,3462,,0,321 319 320,POINT (-118.407997 33.942501),POINT (-112.005905 33.435302),715900.8382472782
AA,24,LAX,3484,PIT,3570,,0,738,POINT (-118.407997 33.942501),POINT (-80.23290253 40.49150085),4347346.360259616
AA,24,LAX,3484,RDU,3626,,0,738,POINT (-118.407997 33.942501),POINT (-78.787498 35.877602),4418350.827719052
AA,24,LAX,3484,SAN,3731,Y,0,CRJ CR7,POINT (-118.407997 33.942501),POINT (-117.1900024 32.73360062),210553.29649248984
AA,24,LAX,3484,SFO,3469,,0,738,POINT (-118.407997 33.942501),POINT (-122.375 37.61899948),670592.7870016799
AA,24,LAX,3484,SLC,3536,Y,0,CRJ CR7,POINT (-118.407997 33.942501),POINT (-111.979746 40.785749),1197124.02511841
AA,24,LAX,3484,SMF,3817,Y,0,CRJ,POINT (-118.407997 33.942501),POINT (-121.5910034 38.69540024),746501.5977051329
AA,24,LAX,3484,STL,3678,,0,M83,POINT (-118.407997 33.942501),POINT (-90.370003 38.748697),3191159.6751962686
AA,24,MCI,3458,CLT,3876,,0,319,POINT (-94.713898 39.2976),POINT (-80.94309998 35.2140007),1635984.8699134572
AA,24,MCI,3458,DFW,3670,,0,M83 M80,POINT (-94.713898 39.2976),POINT (-97.038002 32.896801),919907.0755517017
AA,24,MCI,3458,ORD,3830,Y,0,E75 ER4 CR7 ERD,POINT (-94.713898 39.2976),POINT (-87.9048 41.9786),853986.3941350379
AA,24,MCI,3458,PHL,3752,Y,0,E75 E70 CRJ,POINT (-94.713898 39.2976),POINT (-75.2410965 39.87189865),2169289.017400331
AA,24,MCI,3458,PHX,3462,,0,319,POINT (-94.713898 39.2976),POINT (-112.005905 33.435302),2088868.266762108
AA,24,MCO,3878,CLT,3876,,0,321 757 767 319,POINT (-81.30899811 28.42939949),POINT (-80.94309998 35.2140007),890713.0431721066
AA,24,MCO,3878,DFW,3670,,0,738 M83 M80 757,POINT (-81.30899811 28.42939949),POINT (-97.038002 32.896801),1844003.0123609225
AA,24,MCO,3878,JFK,3797,,0,763 757,POINT (-81.30899811 28.42939949),POINT (-73.779317 40.639447),1856124.118313929
AA,24,MCO,3878,LAX,3484,,0,757 738,POINT (-81.30899811 28.42939949),POINT (-118.407997 33.942501),4191768.2350316243
AA,24,MCO,3878,MIA,3576,,0,757 738,POINT (-81.30899811 28.42939949),POINT (-80.29060364 25.79319954),348674.2511534497
AA,24,MCO,3878,ORD,3830,,0,738 M83 M80,POINT (-81.30899811 28.42939949),POINT (-87.9048 41.9786),1994613.3851678208
AA,24,MCO,3878,PHL,3752,,0,321 767 757 320 332,POINT (-81.30899811 28.42939949),POINT (-75.2410965 39.87189865),1685404.3425857334
AA,24,MCO,3878,PHX,3462,,0,321 320,POINT (-81.30899811 28.42939949),POINT (-112.005905 33.435302),3478436.2572211614
AA,24,MCO,3878,SAN,3731,Y,0,737,POINT (-81.30899811 28.42939949),POINT (-117.1900024 32.73360062),4032874.2616001787
AA,24,MEM,3473,CLT,3876,,0,319 CR7,POINT (-89.97669983 35.04240036),POINT (-80.94309998 35.2140007),1005886.9378959776
AA,24,MEM,3473,DFW,3670,,0,319,POINT (-89.97669983 35.04240036),POINT (-97.038002 32.896801),837169.556791911
AA,24,MEM,3473,MIA,3576,Y,0,ER4,POINT (-89.97669983 35.04240036),POINT (-80.29060364 25.79319954),1610407.1504362896
AA,24,MEM,3473,ORD,3830,Y,0,CR7 ER4 ERD,POINT (-89.97669983 35.04240036),POINT (-87.9048 41.9786),1014690.2973082236
AA,24,MIA,3576,ATL,3682,,0,738,POINT (-80.29060364 25.79319954),POINT (-84.428101 33.6367),1106999.531285076
AA,24,MIA,3576,BNA,3690,,0,738,POINT (-80.29060364 25.79319954),POINT (-86.67819977 36.12450027),1520752.7915748188
AA,24,MIA,3576,BOS,3448,,0,757 738,POINT (-80.29060364 25.79319954),POINT (-71.005203 42.3643),2468999.7921396215
AA,24,MIA,3576,BWI,3849,,0,738,POINT (-80.29060364 25.79319954),POINT (-76.668297 39.1754),1818604.2644198944
AA,24,MIA,3576,CLE,3486,Y,0,ER4,POINT (-80.29060364 25.79319954),POINT (-81.84980011 41.4117012),2106929.6690463796
AA,24,MIA,3576,CLT,3876,,0,319 321 320 737,POINT (-80.29060364 25.79319954),POINT (-80.94309998 35.2140007),1221672.0799347353
AA,24,MIA,3576,CVG,3488,Y,0,ER4,POINT (-80.29060364 25.79319954),POINT (-84.667801 39.048801),1821555.753234915
AA,24,MIA,3576,DEN,3751,,0,738,POINT (-80.29060364 25.79319954),POINT (-104.6729965 39.86169815),3297402.236150847
AA,24,MIA,3576,DFW,3670,,0,738 757,POINT (-80.29060364 25.79319954),POINT (-97.038002 32.896801),2073727.9045004814
AA,24,MIA,3576,DTW,3645,,0,738,POINT (-80.29060364 25.79319954),POINT (-83.35340118 42.21239853),2245395.153081785
AA,24,MIA,3576,EWR,3494,,0,738 757,POINT (-80.29060364 25.79319954),POINT (-74.168701 40.692501),2106862.125417111
AA,24,MIA,3576,IAD,3714,,0,738,POINT (-80.29060364 25.79319954),POINT (-77.455803 38.9445),1768615.178910221
AA,24,MIA,3576,IAH,3550,,0,738,POINT (-80.29060364 25.79319954),POINT (-95.34140015 29.9843998),1756691.2566515368
AA,24,MIA,3576,IND,3585,Y,0,ER4,POINT (-80.29060364 25.79319954),POINT (-86.294403 39.7173),1968391.5933805113
AA,24,MIA,3576,JFK,3797,,0,763 757 738,POINT (-80.29060364 25.79319954),POINT (-73.779317 40.639447),2113963.6179361506
AA,24,MIA,3576,LAS,3877,,0,738 757,POINT (-80.29060364 25.79319954),POINT (-115.151817 36.083361),4105113.267515852
AA,24,MIA,3576,LAX,3484,,0,777 763 757 738,POINT (-80.29060364 25.79319954),POINT (-118.407997 33.942501),4370614.776233523
AA,24,MIA,3576,MCO,3878,,0,757 738,POINT (-80.29060364 25.79319954),POINT (-81.30899811 28.42939949),348674.2511534497
AA,24,MIA,3576,MEM,3473,Y,0,ER4,POINT (-80.29060364 25.79319954),POINT (-89.97669983 35.04240036),1610407.1504362896
AA,24,MIA,3576,MSP,3858,,0,738,POINT (-80.29060364 25.79319954),POINT (-93.221802 44.882),2997711.731900047
AA,24,MIA,3576,MSY,3861,,0,738,POINT (-80.29060364 25.79319954),POINT (-90.25800323 29.99340057),1229309.1396858303
AA,24,MIA,3576,ORD,3830,,0,738 763,POINT (-80.29060364 25.79319954),POINT (-87.9048 41.9786),2342976.1114417207
AA,24,MIA,3576,PHL,3752,,0,320 738 321 757,POINT (-80.29060364 25.79319954),POINT (-75.2410965 39.87189865),1956347.401190266
AA,24,MIA,3576,PHX,3462,,0,738,POINT (-80.29060364 25.79319954),POINT (-112.005905 33.435302),3663950.5683308784
AA,24,MIA,3576,PIT,3570,Y,0,ER4,POINT (-80.29060364 25.79319954),POINT (-80.23290253 40.49150085),1964145.2421679592
AA,24,MIA,3576,RDU,3626,,0,738,POINT (-80.29060364 25.79319954),POINT (-78.787498 35.877602),1320942.8087038416
AA,24,MIA,3576,SAN,3731,,0,738,POINT (-80.29060364 25.79319954),POINT (-117.1900024 32.73360062),4202196.455210257
AA,24,MIA,3576,SFO,3469,,0,763 757 738,POINT (-80.29060364 25.79319954),POINT (-122.375 37.61899948),4935277.508280272
AA,24,MIA,3576,STL,3678,,0,738,POINT (-80.29060364 25.79319954),POINT (-90.370003 38.748697),2047132.7397873746
AA,24,MIA,3576,TPA,3646,,0,738,POINT (-80.29060364 25.79319954),POINT (-82.53320313 27.97550011),369488.3874270462
AA,24,MSP,3858,CLT,3876,,0,319 320 321,POINT (-93.221802 44.882),POINT (-80.94309998 35.2140007),1963745.9286774765
AA,24,MSP,3858,DFW,3670,,0,M80 M83 738,POINT (-93.221802 44.882),POINT (-97.038002 32.896801),1772996.1189531249
AA,24,MSP,3858,MIA,3576,,0,738,POINT (-93.221802 44.882),POINT (-80.29060364 25.79319954),2997711.731900047
AA,24,MSP,3858,ORD,3830,Y,0,E75 CR7,POINT (-93.221802 44.882),POINT (-87.9048 41.9786),740623.1812772183
AA,24,MSP,3858,PHL,3752,,0,319 E90,POINT (-93.221802 44.882),POINT (-75.2410965 39.87189865),2139480.161058273
AA,24,MSP,3858,PHX,3462,,0,320 321 319,POINT (-93.221802 44.882),POINT (-112.005905 33.435302),2663469.1632234263
AA,24,MSY,3861,AUS,3673,,0,,POINT (-90.25800323 29.99340057),POINT (-97.662015 30.197535),824629.202183219
AA,24,MSY,3861,CLT,3876,Y,0,319 320 E75 CR9 E70,POINT (-90.25800323 29.99340057),POINT (-80.94309998 35.2140007),1245687.7284082384
AA,24,MSY,3861,DFW,3670,,0,M80 M83,POINT (-90.25800323 29.99340057),POINT (-97.038002 32.896801),844521.2727999282
AA,24,MSY,3861,MIA,3576,,0,738,POINT (-90.25800323 29.99340057),POINT (-80.29060364 25.79319954),1229309.1396858303
AA,24,MSY,3861,ORD,3830,Y,0,E75,POINT (-90.25800323 29.99340057),POINT (-87.9048 41.9786),1675675.2705733648
AA,24,MSY,3861,PHL,3752,Y,0,319 E90 E75,POINT (-90.25800323 29.99340057),POINT (-75.2410965 39.87189865),2145357.677114775
AA,24,ORD,3830,ATL,3682,Y,0,E75 CR7,POINT (-87.9048 41.9786),POINT (-84.428101 33.6367),1239616.7286364255
AA,24,ORD,3830,AUS,3673,,0,M80 M83,POINT (-87.9048 41.9786),POINT (-97.662015 30.197535),1957747.8132450648
AA,24,ORD,3830,BNA,3690,Y,0,ER4 ERD CR7 E75,POINT (-87.9048 41.9786),POINT (-86.67819977 36.12450027),851033.7916246657
AA,24,ORD,3830,BOS,3448,,0,738,POINT (-87.9048 41.9786),POINT (-71.005203 42.3643),1882146.3295604843
AA,24,ORD,3830,BWI,3849,Y,0,E75 ER4 CR7,POINT (-87.9048 41.9786),POINT (-76.668297 39.1754),1316617.8790619927
AA,24,ORD,3830,CLE,3486,Y,0,ER4 CR7 ERD,POINT (-87.9048 41.9786),POINT (-81.84980011 41.4117012),679317.4441714289
AA,24,ORD,3830,CLT,3876,,0,321 320 E90 319,POINT (-87.9048 41.9786),POINT (-80.94309998 35.2140007),1237485.4998942122
AA,24,ORD,3830,CVG,3488,Y,0,ER4,POINT (-87.9048 41.9786),POINT (-84.667801 39.048801),560340.1959097404
AA,24,ORD,3830,DEN,3751,,0,M80 M83,POINT (-87.9048 41.9786),POINT (-104.6729965 39.86169815),1892507.386217569
AA,24,ORD,3830,DFW,3670,,0,M80 M83 738,POINT (-87.9048 41.9786),POINT (-97.038002 32.896801),1631646.722324806
AA,24,ORD,3830,DTW,3645,Y,0,ERD E75 ER4 CR7,POINT (-87.9048 41.9786),POINT (-83.35340118 42.21239853),507872.0083253105
AA,24,ORD,3830,EWR,3494,Y,0,CR7 E75,POINT (-87.9048 41.9786),POINT (-74.168701 40.692501),1540939.122203012
AA,24,ORD,3830,FLL,3533,,0,738,POINT (-87.9048 41.9786),POINT (-80.152702 26.072599),2316442.2775787315
AA,24,ORD,3830,IAH,3550,Y,0,CR7,POINT (-87.9048 41.9786),POINT (-95.34140015 29.9843998),1851597.4792135633
AA,24,ORD,3830,IND,3585,Y,0,ER4 ERD E75 CR7,POINT (-87.9048 41.9786),POINT (-86.294403 39.7173),378037.2002225359
AA,24,ORD,3830,JFK,3797,,0,738,POINT (-87.9048 41.9786),POINT (-73.779317 40.639447),1584917.2504003549
AA,24,ORD,3830,LAS,3877,,0,M83 738,POINT (-87.9048 41.9786),POINT (-115.151817 36.083361),3148810.9545693127
AA,24,ORD,3830,LAX,3484,,0,738,POINT (-87.9048 41.9786),POINT (-118.407997 33.942501),3580805.348910568
AA,24,ORD,3830,MCI,3458,Y,0,ER4 CR7 E75 ERD,POINT (-87.9048 41.9786),POINT (-94.713898 39.2976),853986.3941350379
AA,24,ORD,3830,MCO,3878,,0,738 M83 M80,POINT (-87.9048 41.9786),POINT (-81.30899811 28.42939949),1994613.3851678208
AA,24,ORD,3830,MEM,3473,Y,0,CR7 ER4 ERD,POINT (-87.9048 41.9786),POINT (-89.97669983 35.04240036),1014690.2973082236
AA,24,ORD,3830,MIA,3576,,0,738 763,POINT (-87.9048 41.9786),POINT (-80.29060364 25.79319954),2342976.1114417207
AA,24,ORD,3830,MSP,3858,Y,0,E75 CR7,POINT (-87.9048 41.9786),POINT (-93.221802 44.882),740623.1812772183
AA,24,ORD,3830,MSY,3861,Y,0,E75,POINT (-87.9048 41.9786),POINT (-90.25800323 29.99340057),1675675.2705733648
AA,24,ORD,3830,PDX,3720,,0,738,POINT (-87.9048 41.9786),POINT (-122.5979996 45.58869934),3901975.865180742
AA,24,ORD,3830,PHL,3752,,0,320 321 319 E90,POINT (-87.9048 41.9786),POINT (-75.2410965 39.87189865),1443491.9040730312
AA,24,ORD,3830,PHX,3462,,0,321 738 M83 320 M80,POINT (-87.9048 41.9786),POINT (-112.005905 33.435302),2940919.882522041
AA,24,ORD,3830,PIT,3570,Y,0,E75 CR7 ER4,POINT (-87.9048 41.9786),POINT (-80.23290253 40.49150085),881950.0619993543
AA,24,ORD,3830,RDU,3626,,0,738 M80 M83,POINT (-87.9048 41.9786),POINT (-78.787498 35.877602),1339378.1759934751
AA,24,ORD,3830,RSW,3793,,0,M80 738,POINT (-87.9048 41.9786),POINT (-81.75520325 26.53619957),2201282.17133586
AA,24,ORD,3830,SAN,3731,,0,738,POINT (-87.9048 41.9786),POINT (-117.1900024 32.73360062),3508834.002959178
AA,24,ORD,3830,SFO,3469,,0,738,POINT (-87.9048 41.9786),POINT (-122.375 37.61899948),3888908.302573175
AA,24,ORD,3830,SLC,3536,Y,0,E75 CR7,POINT (-87.9048 41.9786),POINT (-111.979746 40.785749),2685848.22157911
AA,24,ORD,3830,STL,3678,,0,M80 M83 738,POINT (-87.9048 41.9786),POINT (-90.370003 38.748697),546010.3193477881
AA,24,ORD,3830,TPA,3646,,0,M83 738 M80,POINT (-87.9048 41.9786),POINT (-82.53320313 27.97550011),2003217.4616102006
AA,24,PDX,3720,BOS,3448,Y,0,737,POINT (-122.5979996 45.58869934),POINT (-71.005203 42.3643),5764918.438950161
AA,24,PDX,3720,CLT,3876,,0,320,POINT (-122.5979996 45.58869934),POINT (-80.94309998 35.2140007),4880297.097392691
AA,24,PDX,3720,DFW,3670,,0,M83,POINT (-122.5979996 45.58869934),POINT (-97.038002 32.896801),3384673.5305507034
AA,24,PDX,3720,LAX,3484,Y,0,737,POINT (-122.5979996 45.58869934),POINT (-118.407997 33.942501),1756652.423951845
AA,24,PDX,3720,ORD,3830,,0,738,POINT (-122.5979996 45.58869934),POINT (-87.9048 41.9786),3901975.865180742
AA,24,PDX,3720,PHL,3752,,0,320,POINT (-122.5979996 45.58869934),POINT (-75.2410965 39.87189865),5342619.457297604
AA,24,PDX,3720,PHX,3462,,0,321 320 319,POINT (-122.5979996 45.58869934),POINT (-112.005905 33.435302),2119673.2549007447
AA,24,PDX,3720,SAN,3731,Y,0,737,POINT (-122.5979996 45.58869934),POINT (-117.1900024 32.73360062),1949942.561251408
AA,24,PDX,3720,SFO,3469,Y,0,DH4 737,POINT (-122.5979996 45.58869934),POINT (-122.375 37.61899948),1189198.185579658
AA,24,PHL,3752,ATL,3682,Y,0,E90 319 CRJ,POINT (-75.2410965 39.87189865),POINT (-84.428101 33.6367),1340884.9570231386
AA,24,PHL,3752,AUS,3673,,0,319 E90,POINT (-75.2410965 39.87189865),POINT (-97.662015 30.197535),2822687.253270219
AA,24,PHL,3752,BNA,3690,Y,0,CRJ E75 E70,POINT (-75.2410965 39.87189865),POINT (-86.67819977 36.12450027),1378920.4199303468
AA,24,PHL,3752,BOS,3448,,0,E90 319 321 320,POINT (-75.2410965 39.87189865),POINT (-71.005203 42.3643),598363.3070259973
AA,24,PHL,3752,BWI,3849,,0,DH3 319 E90,POINT (-75.2410965 39.87189865),POINT (-76.668297 39.1754),188002.68569726255
AA,24,PHL,3752,CLE,3486,Y,0,CRJ E70 CR9 E75,POINT (-75.2410965 39.87189865),POINT (-81.84980011 41.4117012),769583.3928818615
AA,24,PHL,3752,CLT,3876,,0,757 321 E90 737 767 332 319 320,POINT (-75.2410965 39.87189865),POINT (-80.94309998 35.2140007),911627.7469839819
AA,24,PHL,3752,CVG,3488,,0,CRJ,POINT (-75.2410965 39.87189865),POINT (-84.667801 39.048801),1056065.7313780824
AA,24,PHL,3752,DEN,3751,,0,321 320,POINT (-75.2410965 39.87189865),POINT (-104.6729965 39.86169815),3276344.455094712
AA,24,PHL,3752,DFW,3670,,0,M83 319 320 738 M80 E90 757,POINT (-75.2410965 39.87189865),POINT (-97.038002 32.896801),2611541.9122651066
AA,24,PHL,3752,DTW,3645,,0,E90 320 319,POINT (-75.2410965 39.87189865),POINT (-83.35340118 42.21239853),966895.3056219219
AA,24,PHL,3752,EWR,3494,,0,DH3,POINT (-75.2410965 39.87189865),POINT (-74.168701 40.692501),169087.14052846478
AA,24,PHL,3752,FLL,3533,,0,320 319,POINT (-75.2410965 39.87189865),POINT (-80.152702 26.072599),1918815.7603625085
AA,24,PHL,3752,IAH,3550,,0,E90,POINT (-75.2410965 39.87189865),POINT (-95.34140015 29.9843998),2611097.766042252
AA,24,PHL,3752,IND,3585,,0,E90 319,POINT (-75.2410965 39.87189865),POINT (-86.294403 39.7173),1230652.3026124602
AA,24,PHL,3752,LAS,3877,,0,321 320,POINT (-75.2410965 39.87189865),POINT (-115.151817 36.083361),4474966.568498117
AA,24,PHL,3752,LAX,3484,,0,321 320,POINT (-75.2410965 39.87189865),POINT (-118.407997 33.942501),4875836.488465762
AA,24,PHL,3752,MCI,3458,Y,0,E70 E75 CRJ,POINT (-75.2410965 39.87189865),POINT (-94.713898 39.2976),2169289.017400331
AA,24,PHL,3752,MCO,3878,,0,767 321 757 320 332,POINT (-75.2410965 39.87189865),POINT (-81.30899811 28.42939949),1685404.3425857334
AA,24,PHL,3752,MIA,3576,,0,738 321 757 320,POINT (-75.2410965 39.87189865),POINT (-80.29060364 25.79319954),1956347.401190266
AA,24,PHL,3752,MSP,3858,,0,E90 319,POINT (-75.2410965 39.87189865),POINT (-93.221802 44.882),2139480.161058273
AA,24,PHL,3752,MSY,3861,Y,0,319 E90 E75,POINT (-75.2410965 39.87189865),POINT (-90.25800323 29.99340057),2145357.677114775
AA,24,PHL,3752,ORD,3830,,0,320 319 321 E90,POINT (-75.2410965 39.87189865),POINT (-87.9048 41.9786),1443491.9040730312
AA,24,PHL,3752,PDX,3720,,0,320,POINT (-75.2410965 39.87189865),POINT (-122.5979996 45.58869934),5342619.457297604
AA,24,PHL,3752,PHX,3462,,0,321 757,POINT (-75.2410965 39.87189865),POINT (-112.005905 33.435302),4189170.181788903
AA,24,PHL,3752,PIT,3570,,0,319 E90 320,POINT (-75.2410965 39.87189865),POINT (-80.23290253 40.49150085),562971.3633004813
AA,24,PHL,3752,RDU,3626,,0,319 E90,POINT (-75.2410965 39.87189865),POINT (-78.787498 35.877602),688073.139333623
AA,24,PHL,3752,RSW,3793,,0,319 E90 320,POINT (-75.2410965 39.87189865),POINT (-81.75520325 26.53619957),1923614.4222012812
AA,24,PHL,3752,SAN,3731,,0,320,POINT (-75.2410965 39.87189865),POINT (-117.1900024 32.73360062),4772969.817032363
AA,24,PHL,3752,SFO,3469,,0,320 321,POINT (-75.2410965 39.87189865),POINT (-122.375 37.61899948),5256768.959233274
AA,24,PHL,3752,SLC,3536,,0,320,POINT (-75.2410965 39.87189865),POINT (-111.979746 40.785749),4091904.3338660016
AA,24,PHL,3752,STL,3678,,0,CRJ,POINT (-75.2410965 39.87189865),POINT (-90.370003 38.748697),1691878.0638075506
AA,24,PHL,3752,TPA,3646,,0,321 320 319 737,POINT (-75.2410965 39.87189865),POINT (-82.53320313 27.97550011),1795442.8841508795
AA,24,PHX,3462,ATL,3682,Y,0,321 320,POINT (-112.005905 33.435302),POINT (-84.428101 33.6367),3070064.922174599
AA,24,PHX,3462,AUS,3673,,0,319 CR9,POINT (-112.005905 33.435302),POINT (-97.662015 30.197535),1652156.6728852196
AA,24,PHX,3462,BOS,3448,,0,320 319,POINT (-112.005905 33.435302),POINT (-71.005203 42.3643),4735564.476534443
AA,24,PHX,3462,BWI,3849,,0,321 319 320,POINT (-112.005905 33.435302),POINT (-76.668297 39.1754),4013017.011237039
AA,24,PHX,3462,CLT,3876,,0,321 320,POINT (-112.005905 33.435302),POINT (-80.94309998 35.2140007),3466198.793772026
AA,24,PHX,3462,DEN,3751,,0,320 321,POINT (-112.005905 33.435302),POINT (-104.6729965 39.86169815),1209603.981973952
AA,24,PHX,3462,DFW,3670,,0,M80 M83 319 738 321 320,POINT (-112.005905 33.435302),POINT (-97.038002 32.896801),1667757.5512743322
AA,24,PHX,3462,DTW,3645,,0,321 319,POINT (-112.005905 33.435302),POINT (-83.35340118 42.21239853),3422002.03509374
AA,24,PHX,3462,EWR,3494,,0,320,POINT (-112.005905 33.435302),POINT (-74.168701 40.692501),4332322.567192493
AA,24,PHX,3462,FLL,3533,,0,320 319,POINT (-112.005905 33.435302),POINT (-80.152702 26.072599),3669685.583858943
AA,24,PHX,3462,HNL,3728,,0,757,POINT (-112.005905 33.435302),POINT (-157.924228 21.32062),5333691.020305871
